FID_Baklaw,OBJECTID,PARCELKEY,PARCELNO,DISTRICT,VDC,WARDNO,GRIDS1,PARCELTY,Shape_Leng,Shape_Area,ParcelNote,PARCELLU,UID,FID_Landus,Area,Class,Zonetype,Remarks,ZoneNo,Maxm_Area
173,177,04000000000010816008604,108,16,86,4.0,40000000.0,0,296.298999607,4708.2341275,,0,B173108040000000,2734,2178.71159666,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,15.5786796255
174,178,04000000000010716008604,107,16,86,4.0,40000000.0,0,156.629077446,1515.23377109,,0,B174107040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,930.556748622
174,178,04000000000010716008604,107,16,86,4.0,40000000.0,0,156.629077446,1515.23377109,,0,B174107040000000,1825,6901.90986816,Residential Zone,Residential Zone,Residential,ZoneNo 2,581.989318843
175,179,04000000000001916008604,19,16,86,4.0,40000000.0,0,86.8386193127,313.203130942,,0,B17519040000000,1825,6901.90986816,Residential Zone,Residential Zone,Residential,ZoneNo 2,51.4630538166
175,179,04000000000001916008604,19,16,86,4.0,40000000.0,0,86.8386193127,313.203130942,,0,B17519040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,203.32930313
175,179,04000000000001916008604,19,16,86,4.0,40000000.0,0,86.8386193127,313.203130942,,0,B17519040000000,3220,2470.01186167,Publicuse Zone,Publicuse Zone,Road,ZoneNo 6,57.855380183
176,180,04000000000001816008604,18,16,86,4.0,40000000.0,0,82.8768963752,420.032779736,,0,B17618040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,93.0848059126
176,180,04000000000001816008604,18,16,86,4.0,40000000.0,0,82.8768963752,420.032779736,,0,B17618040000000,1825,6901.90986816,Residential Zone,Residential Zone,Residential,ZoneNo 2,148.047800386
176,180,04000000000001816008604,18,16,86,4.0,40000000.0,0,82.8768963752,420.032779736,,0,B17618040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,178.155309732
177,181,04000000000001716008604,17,16,86,4.0,40000000.0,0,106.570178676,695.977199501,,0,B17717040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,471.549103539
177,181,04000000000001716008604,17,16,86,4.0,40000000.0,0,106.570178676,695.977199501,,0,B17717040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,223.193845087
178,182,04000000000001016008604,10,16,86,4.0,40000000.0,0,209.622871627,1354.12598738,,0,B17810040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1219.11949579
178,182,04000000000001016008604,10,16,86,4.0,40000000.0,0,209.622871627,1354.12598738,,0,B17810040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,132.604011406
179,183,04000000000000916008604,9,16,86,4.0,40000000.0,0,157.14724577,1448.25028874,,0,B1799040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,403.533796952
179,183,04000000000000916008604,9,16,86,4.0,40000000.0,0,157.14724577,1448.25028874,,0,B1799040000000,793,7927.34418891,Residential Zone,Residential Zone,Residential,ZoneNo 2,168.054711483
179,183,04000000000000916008604,9,16,86,4.0,40000000.0,0,157.14724577,1448.25028874,,0,B1799040000000,2733,1153.89411048,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,291.116049849
179,183,04000000000000916008604,9,16,86,4.0,40000000.0,0,157.14724577,1448.25028874,,0,B1799040000000,2734,2178.71159666,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,30.4319323378
179,183,04000000000000916008604,9,16,86,4.0,40000000.0,0,157.14724577,1448.25028874,,0,B1799040000000,2739,1882.53991073,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,292.141992738
179,183,04000000000000916008604,9,16,86,4.0,40000000.0,0,157.14724577,1448.25028874,,0,B1799040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,260.400890284
180,184,04000000000001116008604,11,16,86,4.0,40000000.0,0,216.082633637,1491.64025553,,0,B18011040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1209.06951354
180,184,04000000000001116008604,11,16,86,4.0,40000000.0,0,216.082633637,1491.64025553,,0,B18011040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,279.92420092
181,185,04000000000001616008604,16,16,86,4.0,40000000.0,0,115.623752183,858.778715788,,0,B18116040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,658.883602992
181,185,04000000000001616008604,16,16,86,4.0,40000000.0,0,115.623752183,858.778715788,,0,B18116040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,198.372091931
182,186,04000000000001216008604,12,16,86,4.0,40000000.0,0,216.724551965,1562.42815651,,0,B18212040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1032.57418944
182,186,04000000000001216008604,12,16,86,4.0,40000000.0,0,216.724551965,1562.42815651,,0,B18212040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,511.223128758
182,186,04000000000001216008604,12,16,86,4.0,40000000.0,0,216.724551965,1562.42815651,,0,B18212040000000,2733,1153.89411048,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,15.8585801977
183,187,04000000000001516008604,15,16,86,4.0,40000000.0,0,80.1489164439,291.655824204,,0,B18315040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,239.482280314
183,187,04000000000001516008604,15,16,86,4.0,40000000.0,0,80.1489164439,291.655824204,,0,B18315040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,51.6562874474
184,188,04000000000010916008604,109,16,86,4.0,40000000.0,0,178.875314452,1031.51070243,,0,B184109040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,922.705725914
184,188,04000000000010916008604,109,16,86,4.0,40000000.0,0,178.875314452,1031.51070243,,0,B184109040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,106.975047119
185,189,04000000000001416008604,14,16,86,4.0,40000000.0,0,158.121122873,1180.06611275,,0,B18514040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,901.300792247
185,189,04000000000001416008604,14,16,86,4.0,40000000.0,0,158.121122873,1180.06611275,,0,B18514040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,276.672483279
186,190,04000000000011016008604,110,16,86,4.0,40000000.0,0,181.748663193,1096.91737869,,0,B186110040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,928.797027356
186,190,04000000000011016008604,110,16,86,4.0,40000000.0,0,181.748663193,1096.91737869,,0,B186110040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,166.17424352
187,191,04000000000303216008604,3032,16,86,4.0,40000000.0,0,81.103461782,377.566893015,,0,B1873032040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,376.897148456
188,192,04000000000303316008604,3033,16,86,4.0,40000000.0,0,80.4217005038,359.173186459,,0,B1883033040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,358.535938054
189,193,04000000000303416008604,3034,16,86,4.0,40000000.0,0,78.2301300074,365.882299111,,0,B1893034040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,152.866880242
189,193,04000000000303416008604,3034,16,86,4.0,40000000.0,0,78.2301300074,365.882299111,,0,B1893034040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,212.366133974
190,194,04000000000000716008604,3243,16,86,4.0,40000000.0,0,135.150313368,587.466512685,,0,B1903243040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,586.234941025
190,194,04000000000000716008604,3243,16,86,4.0,40000000.0,0,135.150313368,587.466512685,,0,B1903243040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,0.189307669028
191,195,04000000000016216008604,162,16,86,4.0,40000000.0,0,199.674944165,1896.42454058,,0,B191162040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,41.6599002472
191,195,04000000000016216008604,162,16,86,4.0,40000000.0,0,199.674944165,1896.42454058,,0,B191162040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,990.939868068
191,195,04000000000016216008604,162,16,86,4.0,40000000.0,0,199.674944165,1896.42454058,,0,B191162040000000,793,7927.34418891,Residential Zone,Residential Zone,Residential,ZoneNo 2,290.938113627
191,195,04000000000016216008604,162,16,86,4.0,40000000.0,0,199.674944165,1896.42454058,,0,B191162040000000,2733,1153.89411048,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,243.901667896
191,195,04000000000016216008604,162,16,86,4.0,40000000.0,0,199.674944165,1896.42454058,,0,B191162040000000,2739,1882.53991073,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,169.519745438
191,195,04000000000016216008604,162,16,86,4.0,40000000.0,0,199.674944165,1896.42454058,,0,B191162040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,156.099240055
192,196,04000000000307616008604,3076,16,86,4.0,40000000.0,0,143.697334022,1271.12090951,,0,B1923076040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,586.409247586
192,196,04000000000307616008604,3076,16,86,4.0,40000000.0,0,143.697334022,1271.12090951,,0,B1923076040000000,793,7927.34418891,Residential Zone,Residential Zone,Residential,ZoneNo 2,21.2641360583
192,196,04000000000307616008604,3076,16,86,4.0,40000000.0,0,143.697334022,1271.12090951,,0,B1923076040000000,2733,1153.89411048,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,263.609393025
192,196,04000000000307616008604,3076,16,86,4.0,40000000.0,0,143.697334022,1271.12090951,,0,B1923076040000000,2739,1882.53991073,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,188.020330492
192,196,04000000000307616008604,3076,16,86,4.0,40000000.0,0,143.697334022,1271.12090951,,0,B1923076040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,209.561754731
193,197,04000000000307516008604,3075,16,86,4.0,40000000.0,0,120.933474434,730.608843914,,0,B1933075040000000,793,7927.34418891,Residential Zone,Residential Zone,Residential,ZoneNo 2,630.293784436
193,197,04000000000307516008604,3075,16,86,4.0,40000000.0,0,120.933474434,730.608843914,,0,B1933075040000000,2739,1882.53991073,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,95.4544119224
193,197,04000000000307516008604,3075,16,86,4.0,40000000.0,0,120.933474434,730.608843914,,0,B1933075040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,3.56359983119
194,198,04000000000000416008604,4,16,86,4.0,40000000.0,0,321.675522308,4893.91095856,,0,B1944040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,4438.49677374
194,198,04000000000000416008604,4,16,86,4.0,40000000.0,0,321.675522308,4893.91095856,,0,B1944040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,446.728723458
195,199,04000000000000616008604,6,16,86,4.0,40000000.0,0,258.923887794,3963.32838076,,0,B1956040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3008.11559474
195,199,04000000000000616008604,6,16,86,4.0,40000000.0,0,258.923887794,3963.32838076,,0,B1956040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,948.180358206
196,200,04000000000000516008604,5,16,86,4.0,40000000.0,0,186.441896857,2119.05385741,,0,B1965040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1567.50051485
196,200,04000000000000516008604,5,16,86,4.0,40000000.0,0,186.441896857,2119.05385741,,0,B1965040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,212.94358349
196,200,04000000000000516008604,5,16,86,4.0,40000000.0,0,186.441896857,2119.05385741,,0,B1965040000000,1936,83932.0422991,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,334.849483666
197,201,04000000000000316008604,3,16,86,4.0,40000000.0,0,121.830800929,567.973541322,,0,B1973040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,328.794210329
197,201,04000000000000316008604,3,16,86,4.0,40000000.0,0,121.830800929,567.973541322,,0,B1973040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,238.172013761
198,202,04000000000000216008604,2,16,86,4.0,40000000.0,0,309.787747366,2048.53121523,,0,B1982040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1107.16462881
198,202,04000000000000216008604,2,16,86,4.0,40000000.0,0,309.787747366,2048.53121523,,0,B1982040000000,1931,11769.1256149,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,76.4751764155
198,202,04000000000000216008604,2,16,86,4.0,40000000.0,0,309.787747366,2048.53121523,,0,B1982040000000,1935,656.611475379,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,287.07516244
198,202,04000000000000216008604,2,16,86,4.0,40000000.0,0,309.787747366,2048.53121523,,0,B1982040000000,1936,83932.0422991,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,574.182228444
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2990.57569534
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,199,16321.1652818,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,14199.9764461
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,200,20738.0540395,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,10743.5647932
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,201,64511.823457,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,14592.0244193
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,204,12592.3335999,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3882.98001928
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,205,542.887807536,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,15.3034430486
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,267,90854.9686752,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,12222.5569904
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,375,27625.5912518,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,4111.17864869
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,466,5186.67763878,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,127.867888954
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,792,9915.14012857,Residential Zone,Residential Zone,Residential,ZoneNo 2,1023.01741617
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,793,7927.34418891,Residential Zone,Residential Zone,Residential,ZoneNo 2,6285.01641078
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,1469,3990.60083457,Residential Zone,Residential Zone,Residential,ZoneNo 2,2357.46178522
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,1536,1909.29632264,Residential Zone,Residential Zone,Residential,ZoneNo 2,232.809206014
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,1823,1895.23644605,Residential Zone,Residential Zone,Residential,ZoneNo 2,1895.23644615
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,1935,656.611475379,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,29.0176847621
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,1936,83932.0422991,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,52442.8366666
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2158,17983.7047959,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,13.8993459087
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2718,1490.33555039,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,66.504576241
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2721,1077.6126825,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,16.3967998339
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2733,1153.89411048,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,338.297197633
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2739,1882.53991073,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,679.345574664
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2744,1783.90648632,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,62.7420411711
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2750,166.611359223,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,102.711194993
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2751,124.897022053,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,124.897022056
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2752,289.042743146,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,224.848613761
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2753,117.331813933,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,117.331813918
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2760,2786.19802597,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,189.023883976
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2776,180.646946719,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,180.646946711
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2779,130.808570514,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,111.791811647
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,2781,152.104048957,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,152.104048969
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,370.36670837
199,203,04000000000009816008604,98,16,86,4.0,40000000.0,60,3542.00761495,130263.509574,,20,B19998040000000,3179,260.329773486,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,129.790827806
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,200,20738.0540395,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,200.506502423
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,201,64511.823457,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,349.922070234
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,361,126130.672879,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,942.108679686
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,366,6569.15472918,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,282.763415414
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,375,27625.5912518,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,2649.12273279
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,466,5186.67763878,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,29.581540124
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,1469,3990.60083457,Residential Zone,Residential Zone,Residential,ZoneNo 2,568.473827341
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,1926,2413.49537575,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,29.4006156163
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,1936,83932.0422991,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,130.049182676
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2635,796.062038442,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,278.601926388
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2648,556.136519707,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,432.158716084
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2652,1803.31024328,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,2.87109678005
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2670,746.652025016,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,231.160417902
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2701,2399.17317585,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,1110.49373327
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2710,459.470945612,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,1.532013123
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2714,10199.7086444,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,5.05900180667
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2718,1490.33555039,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,0.0948573615328
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2721,1077.6126825,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,22.3057387997
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2744,1783.90648632,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,80.7969971324
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2760,2786.19802597,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,58.3971608652
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,2767,4532.99554886,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,750.696866804
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,89.8157718034
200,204,04000000000009716008604,97,16,86,4.0,40000000.0,60,2421.11189279,8590.67546605,,50,B20097040000000,3189,4069.01789918,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,329.515477349
201,205,04000000000000116008604,1,16,86,4.0,40000000.0,0,196.355315058,2180.53686815,,0,B2011040000000,45,225440.245051,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1671.29336524
201,205,04000000000000116008604,1,16,86,4.0,40000000.0,0,196.355315058,2180.53686815,,0,B2011040000000,1936,83932.0422991,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,312.841119906
201,205,04000000000000116008604,1,16,86,4.0,40000000.0,0,196.355315058,2180.53686815,,0,B2011040000000,2158,17983.7047959,Riverine and Lakes,Riverine and Lakes,Riverine and Lakes,ZoneNo 10,192.534989634
202,209,04000000000011616008604,116,16,86,4.0,40000000.0,0,74.2297742715,335.145354881,,0,B202116040000000,364,28278.8064628,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,204.234837543
202,209,04000000000011616008604,116,16,86,4.0,40000000.0,0,74.2297742715,335.145354881,,0,B202116040000000,445,658.367240294,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,10.3901527143
202,209,04000000000011616008604,116,16,86,4.0,40000000.0,0,74.2297742715,335.145354881,,0,B202116040000000,2714,10199.7086444,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,119.925144052
203,213,04000000000012416008604,3267,16,86,4.0,40000000.0,0,102.843624506,655.41930587,,0,B2033267040000000,361,126130.672879,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,330.398601697
203,213,04000000000012416008604,3267,16,86,4.0,40000000.0,0,102.843624506,655.41930587,,0,B2033267040000000,2718,1490.33555039,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,31.0129763403
203,213,04000000000012416008604,3267,16,86,4.0,40000000.0,0,102.843624506,655.41930587,,0,B2033267040000000,2734,2178.71159666,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,163.190282126
203,213,04000000000012416008604,3267,16,86,4.0,40000000.0,0,102.843624506,655.41930587,,0,B2033267040000000,3175,11015.7934255,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,129.653406692
204,214,04000000000012416008604,3266,16,86,4.0,40000000.0,0,78.485381324,348.250087699,,0,B2043266040000000,361,126130.672879,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,199.343441859
204,214,04000000000012416008604,3266,16,86,4.0,40000000.0,0,78.485381324,348.250087699,,0,B2043266040000000,444,225.774967157,Commercial Zone,Commercial Zone,Commercial,ZoneNo 3,6.79252400679
204,214,04000000000012416008604,3266,16,86,4.0,40000000.0,0,78.485381324,348.250087699,,0,B2043266040000000,2734,2178.71159666,Publicuse Zone,Publicuse Zone,Publicuse,ZoneNo 6,89.1697174963
